sentiment	workerid	tweetid	tweet
neutral	A4ARZZW7QI98E	16072	flyer im druck!  30.01 mit disco soul; funk von jenndy&hong; indieclash von philipp&claudia's discoinferno; detroit techno by brinker. yeah!
positive	AUW4KIZ6BQ496	16072	flyer im druck!  30.01 mit disco soul; funk von jenndy&hong; indieclash von philipp&claudia's discoinferno; detroit techno by brinker. yeah!
neutral	AUW4KIZ6BQ496	32184	Flugspecial Asien; günstiger Thailandurlaub am Golf von Siam; Thailand Special von Etihad Airways... ~http 
neutral	A3QQ949RKK5K1W	32184	Flugspecial Asien; günstiger Thailandurlaub am Golf von Siam; Thailand Special von Etihad Airways... ~http 
neutral	A4ARZZW7QI98E	32184	Flugspecial Asien; günstiger Thailandurlaub am Golf von Siam; Thailand Special von Etihad Airways... ~http 
neutral	AUW4KIZ6BQ496	22934	Flucht durch das Fenster - Barmbek: Frau (26) in Stacheldraht-Gefängnis gefangen gehalten! ~http
neutral	A4ARZZW7QI98E	22934	Flucht durch das Fenster - Barmbek: Frau (26) in Stacheldraht-Gefängnis gefangen gehalten! ~http
neutral	A3QQ949RKK5K1W	22934	Flucht durch das Fenster - Barmbek: Frau (26) in Stacheldraht-Gefängnis gefangen gehalten! ~http
neutral	AUW4KIZ6BQ496	40810	Flensburg im Schnee und Eischaos und dazu der richtige Song zum Fest ~http 
negative	A2DBE2ZBGL1FA1	40810	Flensburg im Schnee und Eischaos und dazu der richtige Song zum Fest ~http 
neutral	A4ARZZW7QI98E	40810	Flensburg im Schnee und Eischaos und dazu der richtige Song zum Fest ~http 
negative	A4ARZZW7QI98E	31520	Flash Banner an sich sind ja schon wiederlich; aber dann auch noch mit Ton und autoplay?
negative	A3TATG8PRPG5LQ	31520	Flash Banner an sich sind ja schon wiederlich; aber dann auch noch mit Ton und autoplay?
neutral	AUW4KIZ6BQ496	31520	Flash Banner an sich sind ja schon wiederlich; aber dann auch noch mit Ton und autoplay?
neutral	A3Q730ODZOHYZE	26929	Firwat schwätze de klenge Schmittchen eigentlech franseisch mat der Police? Kann heen eis Sprooch net?
neutral	AUW4KIZ6BQ496	26929	Firwat schwätze de klenge Schmittchen eigentlech franseisch mat der Police? Kann heen eis Sprooch net?
na	A4ARZZW7QI98E	26929	Firwat schwätze de klenge Schmittchen eigentlech franseisch mat der Police? Kann heen eis Sprooch net?
neutral	A2MIB5EPM59BA5	12286	Firefox 7 Beta 2 veröffentlicht: Nach etwas mehr als einer Woche gibt es nun die Beta 2 von Firefox 7 zum Downlo... ~http 
neutral	AUW4KIZ6BQ496	12286	Firefox 7 Beta 2 veröffentlicht: Nach etwas mehr als einer Woche gibt es nun die Beta 2 von Firefox 7 zum Downlo... ~http 
neutral	AMVYAXSG8W4RE	12286	Firefox 7 Beta 2 veröffentlicht: Nach etwas mehr als einer Woche gibt es nun die Beta 2 von Firefox 7 zum Downlo... ~http 
positive	A2MIB5EPM59BA5	9730	findet es super das es schneit #schneeflocken_mit_mund_fang
neutral	AUW4KIZ6BQ496	9730	findet es super das es schneit #schneeflocken_mit_mund_fang
positive	AMVYAXSG8W4RE	9730	findet es super das es schneit #schneeflocken_mit_mund_fang
neutral	AUW4KIZ6BQ496	8213	finde keine Worte #Oslo #Utøya
negative	AMVYAXSG8W4RE	8213	finde keine Worte #Oslo #Utøya
neutral	A3TATG8PRPG5LQ	8213	finde keine Worte #Oslo #Utøya
neutral	AUW4KIZ6BQ496	122646	Filmliebhaber aufgepasst! Nike versteigert McFly's Schuhwerk in Neuauflage für einen guten Zweck! ~http
positive	A3QQ949RKK5K1W	122646	Filmliebhaber aufgepasst! Nike versteigert McFly's Schuhwerk in Neuauflage für einen guten Zweck! ~http
neutral	A4ARZZW7QI98E	122646	Filmliebhaber aufgepasst! Nike versteigert McFly's Schuhwerk in Neuauflage für einen guten Zweck! ~http
negative	A2DBE2ZBGL1FA1	6936	Film war eben so typisch Teeniefilm. ;)
neutral	A4ARZZW7QI98E	6936	Film war eben so typisch Teeniefilm. ;)
positive	A3Q730ODZOHYZE	6936	Film war eben so typisch Teeniefilm. ;)
neutral	A3V9SPYHI3KKQL	46181	Ferienwohnung Stanici Omis *** MODERN ART *** Ferienhaus Unterkunft Urlaub ~http  via @user
neutral	A3QQ949RKK5K1W	46181	Ferienwohnung Stanici Omis *** MODERN ART *** Ferienhaus Unterkunft Urlaub ~http  via @user
neutral	A4ARZZW7QI98E	46181	Ferienwohnung Stanici Omis *** MODERN ART *** Ferienhaus Unterkunft Urlaub ~http  via @user
negative	A2MIB5EPM59BA5	6927	Fenster zu es zieht!Nein;Fenster zu es stinkt wieder gewaltig im Hinterhof!Was so ein Imbiss so alles ungestraft darf!Frische Luft bitte!!!
negative	A2DBE2ZBGL1FA1	6927	Fenster zu es zieht!Nein;Fenster zu es stinkt wieder gewaltig im Hinterhof!Was so ein Imbiss so alles ungestraft darf!Frische Luft bitte!!!
negative	AUW4KIZ6BQ496	6927	Fenster zu es zieht!Nein;Fenster zu es stinkt wieder gewaltig im Hinterhof!Was so ein Imbiss so alles ungestraft darf!Frische Luft bitte!!!
neutral	AUW4KIZ6BQ496	23568	Female-Resources: Das war die 43. Kalenderwoche: #Frauen - #Wirtschaft - #Politik ~http 
neutral	A2MIB5EPM59BA5	23568	Female-Resources: Das war die 43. Kalenderwoche: #Frauen - #Wirtschaft - #Politik ~http 
neutral	A4ARZZW7QI98E	23568	Female-Resources: Das war die 43. Kalenderwoche: #Frauen - #Wirtschaft - #Politik ~http 
positive	A2DBE2ZBGL1FA1	45171	Feierabend und Sonnenschein - so wünsch ich mir das! Na hoffentlich haben die Jungs und Mädels bei Rock am Ring auch soviel Glück! #rar
neutral	AUW4KIZ6BQ496	45171	Feierabend und Sonnenschein - so wünsch ich mir das! Na hoffentlich haben die Jungs und Mädels bei Rock am Ring auch soviel Glück! #rar
positive	A3Q730ODZOHYZE	45171	Feierabend und Sonnenschein - so wünsch ich mir das! Na hoffentlich haben die Jungs und Mädels bei Rock am Ring auch soviel Glück! #rar
positive	A4ARZZW7QI98E	26422	Feierabend
positive	AMVYAXSG8W4RE	26422	Feierabend
positive	AUW4KIZ6BQ496	26422	Feierabend
negative	AFZLOOBF73ONL	3111	Für wie blöd haltet ihr uns Hunde eigentlich? ~http  #briard
negative	AMVYAXSG8W4RE	3111	Für wie blöd haltet ihr uns Hunde eigentlich? ~http  #briard
neutral	AUW4KIZ6BQ496	3111	Für wie blöd haltet ihr uns Hunde eigentlich? ~http  #briard
neutral	A4ARZZW7QI98E	3927	Für schlappe 260€ pro Tag kann man die Finca von Sonja Zietlow mieten...^^ ~http 
positive	A3Q730ODZOHYZE	3927	Für schlappe 260€ pro Tag kann man die Finca von Sonja Zietlow mieten...^^ ~http 
neutral	AUW4KIZ6BQ496	3927	Für schlappe 260€ pro Tag kann man die Finca von Sonja Zietlow mieten...^^ ~http 
neutral	A4ARZZW7QI98E	120606	für jeweils 800 Microsoft Points frei kaufen?! O_o
negative	A3Q730ODZOHYZE	120606	für jeweils 800 Microsoft Points frei kaufen?! O_o
neutral	AUW4KIZ6BQ496	120606	für jeweils 800 Microsoft Points frei kaufen?! O_o
positive	A3QQ949RKK5K1W	44921	Für Gewinner: ~http  Pokal aus Kristallglas! ~http 
neutral	A3TATG8PRPG5LQ	44921	Für Gewinner: ~http  Pokal aus Kristallglas! ~http 
neutral	A4ARZZW7QI98E	44921	Für Gewinner: ~http  Pokal aus Kristallglas! ~http 
neutral	A4ARZZW7QI98E	34227	Für Freunde von Sony Kameras und Camcorder und die; die es noch werden wollen: Alle Sony Produkte in einer Welt: ~http
positive	A3QQ949RKK5K1W	34227	Für Freunde von Sony Kameras und Camcorder und die; die es noch werden wollen: Alle Sony Produkte in einer Welt: ~http
neutral	A3Q730ODZOHYZE	34227	Für Freunde von Sony Kameras und Camcorder und die; die es noch werden wollen: Alle Sony Produkte in einer Welt: ~http
neutral	A3QQ949RKK5K1W	34593	für die kalte jahreszeit der altbekannte ~http  pro vs. adidas Techfit  ~http 
neutral	A4ARZZW7QI98E	34593	für die kalte jahreszeit der altbekannte ~http  pro vs. adidas Techfit  ~http 
neutral	AUW4KIZ6BQ496	34593	für die kalte jahreszeit der altbekannte ~http  pro vs. adidas Techfit  ~http 
neutral	AFZLOOBF73ONL	2250	Für alle; die wissen möchten wir man ein Gespräch ganz einfach in Richtung XYZ lenkt:... ~http 
neutral	AUW4KIZ6BQ496	2250	Für alle; die wissen möchten wir man ein Gespräch ganz einfach in Richtung XYZ lenkt:... ~http 
neutral	A4ARZZW7QI98E	2250	Für alle; die wissen möchten wir man ein Gespräch ganz einfach in Richtung XYZ lenkt:... ~http 
neutral	A2MIB5EPM59BA5	105254	Für alle Samsung Galaxy I9000 Besitzer: Ab heute könnt ihr via Kies offiziell auf 2.3.3 updaten
neutral	A4ARZZW7QI98E	105254	Für alle Samsung Galaxy I9000 Besitzer: Ab heute könnt ihr via Kies offiziell auf 2.3.3 updaten
neutral	AUW4KIZ6BQ496	105254	Für alle Samsung Galaxy I9000 Besitzer: Ab heute könnt ihr via Kies offiziell auf 2.3.3 updaten
neutral	A2DBE2ZBGL1FA1	24812	für alle die es nicht wissen wollen: "knurd" heißt "drunk" auf rückwärts; das heißt; dass man erst mal eine Flasche Wein trinken muss; ...
neutral	A4ARZZW7QI98E	24812	für alle die es nicht wissen wollen: "knurd" heißt "drunk" auf rückwärts; das heißt; dass man erst mal eine Flasche Wein trinken muss; ...
neutral	A3Q730ODZOHYZE	24812	für alle die es nicht wissen wollen: "knurd" heißt "drunk" auf rückwärts; das heißt; dass man erst mal eine Flasche Wein trinken muss; ...
na	A4ARZZW7QI98E	2070	Für all das; was ich fühle; wird es niemals die passenden Worte geben.
na	A3Q730ODZOHYZE	2070	Für all das; was ich fühle; wird es niemals die passenden Worte geben.
na	AMVYAXSG8W4RE	2070	Für all das; was ich fühle; wird es niemals die passenden Worte geben.
neutral	AUW4KIZ6BQ496	39369	Führt Kriege gegen andere Stämme und gewinnt Perlen für eure Stammeskasse. Wer schafft es die Statistik mit... ~http 
neutral	A4ARZZW7QI98E	39369	Führt Kriege gegen andere Stämme und gewinnt Perlen für eure Stammeskasse. Wer schafft es die Statistik mit... ~http 
neutral	A2DBE2ZBGL1FA1	39369	Führt Kriege gegen andere Stämme und gewinnt Perlen für eure Stammeskasse. Wer schafft es die Statistik mit... ~http 
neutral	A4ARZZW7QI98E	41634	fährt jetzt ins Internat
neutral	A3QQ949RKK5K1W	41634	fährt jetzt ins Internat
neutral	A3Q730ODZOHYZE	41634	fährt jetzt ins Internat
negative	AFZLOOBF73ONL	7042	faul sein ._.
negative	AUW4KIZ6BQ496	7042	faul sein ._.
neutral	A4ARZZW7QI98E	7042	faul sein ._.
neutral	A4ARZZW7QI98E	15691	Familienurlaub am Achensee und vor dem Frühstück die ersten 10km gejoggt. #trainingslager
neutral	A3Q730ODZOHYZE	15691	Familienurlaub am Achensee und vor dem Frühstück die ersten 10km gejoggt. #trainingslager
neutral	A2MIB5EPM59BA5	15691	Familienurlaub am Achensee und vor dem Frühstück die ersten 10km gejoggt. #trainingslager
neutral	A3QQ949RKK5K1W	117540	Falsch er wurde durch das iPhone tracking gefunden! “@Neureutheralex: Bin Laden aufgeflogen weil er Playstation von Sony gespielt hat und.."
neutral	A3Q730ODZOHYZE	117540	Falsch er wurde durch das iPhone tracking gefunden! “@Neureutheralex: Bin Laden aufgeflogen weil er Playstation von Sony gespielt hat und.."
neutral	A4ARZZW7QI98E	117540	Falsch er wurde durch das iPhone tracking gefunden! “@Neureutheralex: Bin Laden aufgeflogen weil er Playstation von Sony gespielt hat und.."
neutral	A3V9SPYHI3KKQL	26777	Falls wer die hölzerne @user findet; nicht mit Säge o.ä. bearbeiten sondern großflächig mit Kaffee einreiben. Fertig ist Kaffee Latte.
neutral	A3QQ949RKK5K1W	26777	Falls wer die hölzerne @user findet; nicht mit Säge o.ä. bearbeiten sondern großflächig mit Kaffee einreiben. Fertig ist Kaffee Latte.
neutral	A4ARZZW7QI98E	26777	Falls wer die hölzerne @user findet; nicht mit Säge o.ä. bearbeiten sondern großflächig mit Kaffee einreiben. Fertig ist Kaffee Latte.
neutral	A2DBE2ZBGL1FA1	17422	Fahrradfahrer aufgepasst: die Berliner Polizei kontrolliert wieder an roten Ampeln!
neutral	AUW4KIZ6BQ496	17422	Fahrradfahrer aufgepasst: die Berliner Polizei kontrolliert wieder an roten Ampeln!
neutral	A3Q730ODZOHYZE	17422	Fahrradfahrer aufgepasst: die Berliner Polizei kontrolliert wieder an roten Ampeln!
neutral	AUW4KIZ6BQ496	19830	Facebook Busted in Clumsy Smear on Google ~http  via Spiegel Online
na	A2MIB5EPM59BA5	19830	Facebook Busted in Clumsy Smear on Google ~http  via Spiegel Online
neutral	A3Q730ODZOHYZE	19830	Facebook Busted in Clumsy Smear on Google ~http  via Spiegel Online
neutral	A3Q730ODZOHYZE	35098	F.A.Z.-Blogs "Mühsam richtet sich die Generation 40plus im digitalen Leben ein" ...~http 
neutral	AUW4KIZ6BQ496	35098	F.A.Z.-Blogs "Mühsam richtet sich die Generation 40plus im digitalen Leben ein" ...~http 
neutral	A4ARZZW7QI98E	35098	F.A.Z.-Blogs "Mühsam richtet sich die Generation 40plus im digitalen Leben ein" ...~http 
negative	A4ARZZW7QI98E	46147	F***k!!! Leider kein #rydercup in Deutschland ;-( Frankreich...
neutral	AUW4KIZ6BQ496	46147	F***k!!! Leider kein #rydercup in Deutschland ;-( Frankreich...
negative	A2MIB5EPM59BA5	46147	F***k!!! Leider kein #rydercup in Deutschland ;-( Frankreich...
negative	A3Q730ODZOHYZE	40164	exrem starke zahnschmerzen. morgn hat mama geburtstag... mist?
na	AUW4KIZ6BQ496	40164	exrem starke zahnschmerzen. morgn hat mama geburtstag... mist?
negative	A4ARZZW7QI98E	40164	exrem starke zahnschmerzen. morgn hat mama geburtstag... mist?
neutral	A3Q730ODZOHYZE	36789	experiment: wildleder in der waschmaschine.
neutral	A4ARZZW7QI98E	36789	experiment: wildleder in der waschmaschine.
neutral	AUW4KIZ6BQ496	36789	experiment: wildleder in der waschmaschine.
positive	AMVYAXSG8W4RE	43108	Exklusive Kreuzfahrt-News des Tages: MSC MAGNIFICA fährt 2013 ab Hamburg! ~http 
neutral	A4ARZZW7QI98E	43108	Exklusive Kreuzfahrt-News des Tages: MSC MAGNIFICA fährt 2013 ab Hamburg! ~http 
neutral	A3Q730ODZOHYZE	43108	Exklusive Kreuzfahrt-News des Tages: MSC MAGNIFICA fährt 2013 ab Hamburg! ~http 
neutral	AUW4KIZ6BQ496	39588	Exklusive Eigentumswohnung mit Fahrstuhl Wohnung; 26123 Oldenburg-Donnerschwee Kaufpreis: 246.500 €; Baujahr: 2011… ~http
neutral	AMVYAXSG8W4RE	39588	Exklusive Eigentumswohnung mit Fahrstuhl Wohnung; 26123 Oldenburg-Donnerschwee Kaufpreis: 246.500 €; Baujahr: 2011… ~http
neutral	A4ARZZW7QI98E	39588	Exklusive Eigentumswohnung mit Fahrstuhl Wohnung; 26123 Oldenburg-Donnerschwee Kaufpreis: 246.500 €; Baujahr: 2011… ~http
neutral	A3Q730ODZOHYZE	32719	Evolution: 13 Mrd. J.; Big Bang: Wasserstoff. 4;5 Mrd. J. biologische E.: Menschen ((C) by H. v. Ditfurth) ~http 
neutral	AMVYAXSG8W4RE	32719	Evolution: 13 Mrd. J.; Big Bang: Wasserstoff. 4;5 Mrd. J. biologische E.: Menschen ((C) by H. v. Ditfurth) ~http 
neutral	A1O5SM79TZTMJP	32719	Evolution: 13 Mrd. J.; Big Bang: Wasserstoff. 4;5 Mrd. J. biologische E.: Menschen ((C) by H. v. Ditfurth) ~http 
neutral	AMVYAXSG8W4RE	35181	Europa: Einziges Zelda-Konzert in London angekündigt: Auf der vergangenen E3 hat Nintendo angekündigt; in jedem ... ~http 
neutral	AUW4KIZ6BQ496	35181	Europa: Einziges Zelda-Konzert in London angekündigt: Auf der vergangenen E3 hat Nintendo angekündigt; in jedem ... ~http 
neutral	A4ARZZW7QI98E	35181	Europa: Einziges Zelda-Konzert in London angekündigt: Auf der vergangenen E3 hat Nintendo angekündigt; in jedem ... ~http 
neutral	AUW4KIZ6BQ496	10956	euer bester freund
neutral	A3Q730ODZOHYZE	10956	euer bester freund
na	A2MIB5EPM59BA5	10956	euer bester freund
neutral	A4ARZZW7QI98E	34302	EU: 42% der Europäer will nicht in den Winterurlaub fahren #Krise ~http  // Dafür bleiben die Pisten leer
neutral	A3QQ949RKK5K1W	34302	EU: 42% der Europäer will nicht in den Winterurlaub fahren #Krise ~http  // Dafür bleiben die Pisten leer
neutral	AUW4KIZ6BQ496	34302	EU: 42% der Europäer will nicht in den Winterurlaub fahren #Krise ~http  // Dafür bleiben die Pisten leer
positive	A21P7YN8KFHTDX	25897	etwas zum Träumen  ~http 
neutral	AUW4KIZ6BQ496	25897	etwas zum Träumen  ~http 
positive	A4ARZZW7QI98E	25897	etwas zum Träumen  ~http 
positive	A3Q730ODZOHYZE	6522	Etwas bessere Laune: Heut Mittag gibt es Kaiserbraten mit Sauerkraut :)
positive	AUW4KIZ6BQ496	6522	Etwas bessere Laune: Heut Mittag gibt es Kaiserbraten mit Sauerkraut :)
positive	AMVYAXSG8W4RE	6522	Etwas bessere Laune: Heut Mittag gibt es Kaiserbraten mit Sauerkraut :)
neutral	A4ARZZW7QI98E	39509	Essen ohne Stress: Wie Ihr Kind mit Spaßund ganz von selbst richtig essen lernt
neutral	AUW4KIZ6BQ496	39509	Essen ohne Stress: Wie Ihr Kind mit Spaßund ganz von selbst richtig essen lernt
neutral	A3Q730ODZOHYZE	39509	Essen ohne Stress: Wie Ihr Kind mit Spaßund ganz von selbst richtig essen lernt
neutral	AUW4KIZ6BQ496	38347	Es sind wieder viele stark reduzierte #Airsoft Vorführmodelle am Lager. Lieferung nur solange der Vorrat reicht! ~http
neutral	A2DBE2ZBGL1FA1	38347	Es sind wieder viele stark reduzierte #Airsoft Vorführmodelle am Lager. Lieferung nur solange der Vorrat reicht! ~http
neutral	A3Q730ODZOHYZE	38347	Es sind wieder viele stark reduzierte #Airsoft Vorführmodelle am Lager. Lieferung nur solange der Vorrat reicht! ~http
negative	AFZLOOBF73ONL	6898	Es qualmt und stinkt wieder im Hinterhof.Bis zum Ultimo muß der Betreiber nachbessern.Fettfilter fehlt seit Anfang an!Sauerei das ganze!
negative	AMVYAXSG8W4RE	6898	Es qualmt und stinkt wieder im Hinterhof.Bis zum Ultimo muß der Betreiber nachbessern.Fettfilter fehlt seit Anfang an!Sauerei das ganze!
neutral	AUW4KIZ6BQ496	6898	Es qualmt und stinkt wieder im Hinterhof.Bis zum Ultimo muß der Betreiber nachbessern.Fettfilter fehlt seit Anfang an!Sauerei das ganze!
positive	A2DBE2ZBGL1FA1	37095	es ist unglaublich ich habe Mathe gelernt... schon fast erschreckend
na	A4ARZZW7QI98E	37095	es ist unglaublich ich habe Mathe gelernt... schon fast erschreckend
positive	A3Q730ODZOHYZE	37095	es ist unglaublich ich habe Mathe gelernt... schon fast erschreckend
negative	A4ARZZW7QI98E	7384	Es ist traurig;wenn sich zwei Menschen einig darüber sind;dass sie nichts mehr miteinander zu tun haben wollen.
negative	AUW4KIZ6BQ496	7384	Es ist traurig;wenn sich zwei Menschen einig darüber sind;dass sie nichts mehr miteinander zu tun haben wollen.
negative	A3QQ949RKK5K1W	7384	Es ist traurig;wenn sich zwei Menschen einig darüber sind;dass sie nichts mehr miteinander zu tun haben wollen.
neutral	A2DBE2ZBGL1FA1	65102	Es ist soweit: es warten 10 MNY Sets auf Euch uuuund eine Nintendo Wii. Im 24. Türchen unseres Xmas Kalenders ~http
neutral	A4ARZZW7QI98E	65102	Es ist soweit: es warten 10 MNY Sets auf Euch uuuund eine Nintendo Wii. Im 24. Türchen unseres Xmas Kalenders ~http
neutral	AUW4KIZ6BQ496	65102	Es ist soweit: es warten 10 MNY Sets auf Euch uuuund eine Nintendo Wii. Im 24. Türchen unseres Xmas Kalenders ~http
neutral	A4ARZZW7QI98E	3624	es gibt Lieferengpässe für die neue Sony Vaio F-Serie Notebooks. Na ich warte dann wohl noch etwas; aber lasst mir bitte eins übrig ja? :D
positive	AMVYAXSG8W4RE	3624	es gibt Lieferengpässe für die neue Sony Vaio F-Serie Notebooks. Na ich warte dann wohl noch etwas; aber lasst mir bitte eins übrig ja? :D
neutral	AUW4KIZ6BQ496	3624	es gibt Lieferengpässe für die neue Sony Vaio F-Serie Notebooks. Na ich warte dann wohl noch etwas; aber lasst mir bitte eins übrig ja? :D
neutral	A4ARZZW7QI98E	40594	Es gibt ja verschiedene Bänke ... oder Banke ... Banks
neutral	A3Q730ODZOHYZE	40594	Es gibt ja verschiedene Bänke ... oder Banke ... Banks
neutral	AMVYAXSG8W4RE	40594	Es gibt ja verschiedene Bänke ... oder Banke ... Banks
positive	A4ARZZW7QI98E	26134	Es gibt da ein supi geiles Forum &gt;_&lt; ~http  der Manga ist auch geil *-* das müsst ihr euch ansehen &gt;_&lt; supi game ^^
positive	AUW4KIZ6BQ496	26134	Es gibt da ein supi geiles Forum &gt;_&lt; ~http  der Manga ist auch geil *-* das müsst ihr euch ansehen &gt;_&lt; supi game ^^
positive	A2DBE2ZBGL1FA1	26134	Es gibt da ein supi geiles Forum &gt;_&lt; ~http  der Manga ist auch geil *-* das müsst ihr euch ansehen &gt;_&lt; supi game ^^
positive	A3Q730ODZOHYZE	1257	Erstmal meinen Schreibtisch umräumen hier =)
neutral	AUW4KIZ6BQ496	1257	Erstmal meinen Schreibtisch umräumen hier =)
neutral	AMVYAXSG8W4RE	1257	Erstmal meinen Schreibtisch umräumen hier =)
neutral	AUW4KIZ6BQ496	1171	Erster Tweet vom Samsung Wave :D
positive	A2DBE2ZBGL1FA1	1171	Erster Tweet vom Samsung Wave :D
positive	A4ARZZW7QI98E	1171	Erster Tweet vom Samsung Wave :D
neutral	AUW4KIZ6BQ496	29645	Erstaunlich; dass manche Menschen so gar keine Vorstellung davon haben; was ihnen gut tut und was nicht. Jetzt: #fett #weg #ZDF
neutral	A3QQ949RKK5K1W	29645	Erstaunlich; dass manche Menschen so gar keine Vorstellung davon haben; was ihnen gut tut und was nicht. Jetzt: #fett #weg #ZDF
negative	A4ARZZW7QI98E	29645	Erstaunlich; dass manche Menschen so gar keine Vorstellung davon haben; was ihnen gut tut und was nicht. Jetzt: #fett #weg #ZDF
